Variable,n,nmiss,n_pct,nmiss_pct,Type,dev_cat,Definition
DBRR4_FED_UGCOMP_NUM,4756,1123,0.8089811192379657,0.19101888076203435,num,repayment,Undergraduate borrower completers undergraduate federal student loan dollar-based 4-year repayment rate numerator
DBRR4_FED_UGCOMP_DEN,4756,1123,0.8089811192379657,0.19101888076203435,num,repayment,Undergraduate borrower completers undergraduate federal student loan dollar-based 4-year repayment rate denominator
DBRR4_FED_UGCOMP_RT,4756,1123,0.8089811192379657,0.19101888076203435,num,repayment,Undergraduate borrower completers undergraduate federal student loan dollar-based 4-year repayment rate
DBRR4_FED_UGNOCOMP_N,4302,1577,0.7317571015478823,0.2682428984521177,integer,repayment,Undergraduate borrower non-completers undergraduate federal student loan dollar-based 4-year repayment rate borrower count
DBRR4_FED_UGNOCOMP_NUM,4302,1577,0.7317571015478823,0.2682428984521177,num,repayment,Undergraduate borrower non-completers undergraduate federal student loan dollar-based 4-year repayment rate numerator
DBRR4_FED_UGNOCOMP_DEN,4302,1577,0.7317571015478823,0.2682428984521177,num,repayment,Undergraduate borrower non-completers undergraduate federal student loan dollar-based 4-year repayment rate denominator
DBRR4_FED_UGNOCOMP_RT,4302,1577,0.7317571015478823,0.2682428984521177,num,repayment,Undergraduate borrower non-completers undergraduate federal student loan dollar-based 4-year repayment rate repayment rate
DBRR4_FED_UGUNK_N,4358,1521,0.7412825310426944,0.2587174689573057,integer,repayment,Undergraduate borrowers with unknown completion status undergraduate federal student loan dollar-based 4-year repayment rate borrower count
DBRR4_FED_UGUNK_NUM,4358,1521,0.7412825310426944,0.2587174689573057,num,repayment,Undergraduate borrowers with unknown completion status undergraduate federal student loan dollar-based 4-year repayment rate numerator
DBRR4_FED_UGUNK_DEN,4358,1521,0.7412825310426944,0.2587174689573057,num,repayment,Undergraduate borrowers with unknown completion status undergraduate federal student loan dollar-based 4-year repayment rate denominator
DBRR4_FED_UGUNK_RT,4358,1521,0.7412825310426944,0.2587174689573057,num,repayment,Undergraduate borrowers with unknown completion status undergraduate federal student loan dollar-based 4-year repayment rate repayment rate
DBRR5_FED_UG_N,4960,919,0.8436808981119238,0.1563191018880762,integer,repayment,Undergraduate federal student loan dollar-based 5-year repayment rate borrower count
DBRR5_FED_UG_NUM,4960,919,0.8436808981119238,0.1563191018880762,num,repayment,Undergraduate federal student loan dollar-based 5-year repayment rate numerator
DBRR5_FED_UG_DEN,4960,919,0.8436808981119238,0.1563191018880762,num,repayment,Undergraduate federal student loan dollar-based 5-year repayment rate denominator
DBRR5_FED_UG_RT,4960,919,0.8436808981119238,0.1563191018880762,num,repayment,Undergraduate federal student loan dollar-based 5-year repayment rate
DBRR5_FED_GR_N,1918,3961,0.32624596019731245,0.6737540398026876,integer,repayment,Graduate federal student loan dollar-based 5-year repayment rate borrower count
DBRR5_FED_GR_NUM,1918,3961,0.32624596019731245,0.6737540398026876,num,repayment,Graduate federal student loan dollar-based 5-year repayment rate numerator
DBRR5_FED_GR_DEN,1918,3961,0.32624596019731245,0.6737540398026876,num,repayment,Graduate federal student loan dollar-based 5-year repayment rate denominator
DBRR5_FED_GR_RT,1918,3961,0.32624596019731245,0.6737540398026876,num,repayment,Graduate federal student loan dollar-based 5-year repayment rate
DBRR10_FED_UG_N,4436,1443,0.7545500935533254,0.2454499064466746,integer,repayment,Undergraduate federal student loan dollar-based 10-year repayment rate borrower count
DBRR10_FED_UG_NUM,4436,1443,0.7545500935533254,0.2454499064466746,num,repayment,Undergraduate federal student loan dollar-based 10-year repayment rate numerator
DBRR10_FED_UG_DEN,4436,1443,0.7545500935533254,0.2454499064466746,num,repayment,Undergraduate federal student loan dollar-based 10-year repayment rate denominator
DBRR10_FED_UG_RT,4436,1443,0.7545500935533254,0.2454499064466746,num,repayment,Undergraduate federal student loan dollar-based 10-year repayment rate
DBRR10_FED_GR_N,2170,3709,0.36911039292396663,0.6308896070760334,integer,repayment,Graduate federal student loan dollar-based 10-year repayment rate borrower count
DBRR10_FED_GR_NUM,2170,3709,0.36911039292396663,0.6308896070760334,num,repayment,Graduate federal student loan dollar-based 10-year repayment rate numerator
DBRR10_FED_GR_DEN,2170,3709,0.36911039292396663,0.6308896070760334,num,repayment,Graduate federal student loan dollar-based 10-year repayment rate denominator
DBRR10_FED_GR_RT,2170,3709,0.36911039292396663,0.6308896070760334,num,repayment,Graduate federal student loan dollar-based 10-year repayment rate
DBRR20_FED_UG_N,3980,1899,0.676985881952713,0.32301411804728697,integer,repayment,Undergraduate federal student loan dollar-based 20-year repayment rate borrower count
DBRR20_FED_UG_NUM,3980,1899,0.676985881952713,0.32301411804728697,num,repayment,Undergraduate federal student loan dollar-based 20-year repayment rate numerator
DBRR20_FED_UG_DEN,3980,1899,0.676985881952713,0.32301411804728697,num,repayment,Undergraduate federal student loan dollar-based 20-year repayment rate denominator
DBRR20_FED_UG_RT,3980,1899,0.676985881952713,0.32301411804728697,num,repayment,Undergraduate federal student loan dollar-based 20-year repayment rate
DBRR20_FED_GR_N,1660,4219,0.2823609457390713,0.7176390542609288,integer,repayment,Graduate federal student loan dollar-based 20-year repayment rate borrower count
DBRR20_FED_GR_NUM,1660,4219,0.2823609457390713,0.7176390542609288,num,repayment,Graduate federal student loan dollar-based 20-year repayment rate numerator
DBRR20_FED_GR_DEN,1660,4219,0.2823609457390713,0.7176390542609288,num,repayment,Graduate federal student loan dollar-based 20-year repayment rate denominator
DBRR20_FED_GR_RT,1660,4219,0.2823609457390713,0.7176390542609288,num,repayment,Graduate federal student loan dollar-based 20-year repayment rate
DBRR1_PP_UG_N,3708,2171,0.6307195101207689,0.3692804898792312,integer,repayment,Undergraduate Parent PLUS Loan dollar-based 1-year repayment rate borrower count
DBRR1_PP_UG_NUM,3708,2171,0.6307195101207689,0.3692804898792312,num,repayment,Undergraduate Parent PLUS Loan dollar-based 1-year repayment rate numerator
DBRR1_PP_UG_DEN,3708,2171,0.6307195101207689,0.3692804898792312,num,repayment,Undergraduate Parent PLUS Loan dollar-based 1-year repayment rate denominator
DBRR1_PP_UG_RT,3708,2171,0.6307195101207689,0.3692804898792312,num,repayment,Undergraduate Parent PLUS Loan dollar-based 1-year repayment rate
DBRR1_PP_UGCOMP_N,2448,3431,0.4163973464874979,0.5836026535125022,integer,repayment,Undergraduate student completers Parent PLUS Loan dollar-based 1-year repayment rate borrower count
DBRR1_PP_UGCOMP_NUM,2448,3431,0.4163973464874979,0.5836026535125022,num,repayment,Undergraduate student completers Parent PLUS Loan dollar-based 1-year repayment rate numerator
DBRR1_PP_UGCOMP_DEN,2448,3431,0.4163973464874979,0.5836026535125022,num,repayment,Undergraduate student completers Parent PLUS Loan dollar-based 1-year repayment rate denominator
DBRR1_PP_UGCOMP_RT,2448,3431,0.4163973464874979,0.5836026535125022,num,repayment,Undergraduate student completers Parent PLUS Loan dollar-based 1-year repayment rate
DBRR1_PP_UGNOCOMP_N,1804,4075,0.30685490729715936,0.6931450927028406,integer,repayment,Undergraduate student non-completers Parent PLUS Loan dollar-based 1-year repayment rate borrower count
DBRR1_PP_UGNOCOMP_NUM,1804,4075,0.30685490729715936,0.6931450927028406,num,repayment,Undergraduate student non-completers Parent PLUS Loan dollar-based 1-year repayment rate numerator
DBRR1_PP_UGNOCOMP_DEN,1804,4075,0.30685490729715936,0.6931450927028406,num,repayment,Undergraduate student non-completers Parent PLUS Loan dollar-based 1-year repayment rate denominator
DBRR1_PP_UGNOCOMP_RT,1804,4075,0.30685490729715936,0.6931450927028406,num,repayment,Undergraduate student non-completers Parent PLUS Loan dollar-based 1-year repayment rate repayment rate
DBRR1_PP_UGUNK_N,1477,4402,0.25123320292566764,0.7487667970743324,integer,repayment,Undergraduate students with unknown completion status Parent PLUS Loan dollar-based 1-year repayment rate borrower count
DBRR1_PP_UGUNK_NUM,1477,4402,0.25123320292566764,0.7487667970743324,num,repayment,Undergraduate students with unknown completion status Parent PLUS Loan dollar-based 1-year repayment rate numerator
DBRR1_PP_UGUNK_DEN,1477,4402,0.25123320292566764,0.7487667970743324,num,repayment,Undergraduate students with unknown completion status Parent PLUS Loan dollar-based 1-year repayment rate denominator
DBRR1_PP_UGUNK_RT,1477,4402,0.25123320292566764,0.7487667970743324,num,repayment,Undergraduate students with unknown completion status Parent PLUS Loan dollar-based 1-year repayment rate repayment rate
DBRR4_PP_UG_N,3478,2401,0.5915972104099336,0.4084027895900663,integer,repayment,Undergraduate Parent PLUS Loan dollar-based 4-year repayment rate borrower count
DBRR4_PP_UG_NUM,3478,2401,0.5915972104099336,0.4084027895900663,num,repayment,Undergraduate Parent PLUS Loan dollar-based 4-year repayment rate numerator
DBRR4_PP_UG_DEN,3478,2401,0.5915972104099336,0.4084027895900663,num,repayment,Undergraduate Parent PLUS Loan dollar-based 4-year repayment rate denominator
DBRR4_PP_UG_RT,3478,2401,0.5915972104099336,0.4084027895900663,num,repayment,Undergraduate Parent PLUS Loan dollar-based 4-year repayment rate
DBRR4_PP_UGCOMP_N,2340,3539,0.39802687531893177,0.6019731246810682,integer,repayment,Undergraduate student completers Parent PLUS Loan dollar-based 4-year repayment rate borrower count
DBRR4_PP_UGCOMP_NUM,2340,3539,0.39802687531893177,0.6019731246810682,num,repayment,Undergraduate student completers Parent PLUS Loan dollar-based 4-year repayment rate numerator
DBRR4_PP_UGCOMP_DEN,2340,3539,0.39802687531893177,0.6019731246810682,num,repayment,Undergraduate student completers Parent PLUS Loan dollar-based 4-year repayment rate denominator
DBRR4_PP_UGCOMP_RT,2340,3539,0.39802687531893177,0.6019731246810682,num,repayment,Undergraduate student completers Parent PLUS Loan dollar-based 4-year repayment rate
DBRR4_PP_UGNOCOMP_N,1743,4136,0.2964789930260248,0.7035210069739751,integer,repayment,Undergraduate student non-completers Parent PLUS Loan dollar-based 4-year repayment rate borrower count
DBRR4_PP_UGNOCOMP_NUM,1743,4136,0.2964789930260248,0.7035210069739751,num,repayment,Undergraduate student non-completers Parent PLUS Loan dollar-based 4-year repayment rate numerator
DBRR4_PP_UGNOCOMP_DEN,1743,4136,0.2964789930260248,0.7035210069739751,num,repayment,Undergraduate student non-completers Parent PLUS Loan dollar-based 4-year repayment rate denominator
DBRR4_PP_UGNOCOMP_RT,1743,4136,0.2964789930260248,0.7035210069739751,num,repayment,Undergraduate student non-completers Parent PLUS Loan dollar-based 4-year repayment rate repayment rate
DBRR4_PP_UGUNK_N,1976,3903,0.33611158360265353,0.6638884163973465,integer,repayment,Undergraduate students with unknown completion status Parent PLUS Loan dollar-based 4-year repayment rate borrower count
DBRR4_PP_UGUNK_NUM,1976,3903,0.33611158360265353,0.6638884163973465,num,repayment,Undergraduate students with unknown completion status Parent PLUS Loan dollar-based 4-year repayment rate numerator
DBRR4_PP_UGUNK_DEN,1976,3903,0.33611158360265353,0.6638884163973465,num,repayment,Undergraduate students with unknown completion status Parent PLUS Loan dollar-based 4-year repayment rate denominator
DBRR4_PP_UGUNK_RT,1976,3903,0.33611158360265353,0.6638884163973465,num,repayment,Undergraduate students with unknown completion status Parent PLUS Loan dollar-based 4-year repayment rate repayment rate
DBRR5_PP_UG_N,3541,2338,0.6023133185915972,0.3976866814084028,integer,repayment,Undergraduate Parent PLUS Loan dollar-based 5-year repayment rate borrower count
DBRR5_PP_UG_NUM,3541,2338,0.6023133185915972,0.3976866814084028,num,repayment,Undergraduate Parent PLUS Loan dollar-based 5-year repayment rate numerator
DBRR5_PP_UG_DEN,3541,2338,0.6023133185915972,0.3976866814084028,num,repayment,Undergraduate Parent PLUS Loan dollar-based 5-year repayment rate denominator
DBRR5_PP_UG_RT,3541,2338,0.6023133185915972,0.3976866814084028,num,repayment,Undergraduate Parent PLUS Loan dollar-based 5-year repayment rate
DBRR10_PP_UG_N,3273,2606,0.556727334580711,0.443272665419289,integer,repayment,Undergraduate Parent PLUS Loan dollar-based 10-year repayment rate borrower count
DBRR10_PP_UG_NUM,3273,2606,0.556727334580711,0.443272665419289,num,repayment,Undergraduate Parent PLUS Loan dollar-based 10-year repayment rate numerator
DBRR10_PP_UG_DEN,3273,2606,0.556727334580711,0.443272665419289,num,repayment,Undergraduate Parent PLUS Loan dollar-based 10-year repayment rate denominator
DBRR10_PP_UG_RT,3273,2606,0.556727334580711,0.443272665419289,num,repayment,Undergraduate Parent PLUS Loan dollar-based 10-year repayment rate
DBRR20_PP_UG_N,2535,3344,0.4311957815955094,0.5688042184044906,integer,repayment,Undergraduate Parent PLUS Loan dollar-based 20-year repayment rate borrower count
DBRR20_PP_UG_NUM,2535,3344,0.4311957815955094,0.5688042184044906,num,repayment,Undergraduate Parent PLUS Loan dollar-based 20-year repayment rate numerator
DBRR20_PP_UG_DEN,2535,3344,0.4311957815955094,0.5688042184044906,num,repayment,Undergraduate Parent PLUS Loan dollar-based 20-year repayment rate denominator
DBRR20_PP_UG_RT,2535,3344,0.4311957815955094,0.5688042184044906,num,repayment,Undergraduate Parent PLUS Loan dollar-based 20-year repayment rate
BBRR2_FED_UG_N,5114,765,0.8698758292226569,0.1301241707773431,integer,repayment,Undergraduate federal student loan borrower-based 2-year borrower count
BBRR2_FED_UG_DFLT,3819,2060,0.6496002721551284,0.35039972784487156,num,repayment,Percentage of undergraduate federal student loan borrowers in default after 2 years
BBRR2_FED_UG_DLNQ,3007,2872,0.5114815444803538,0.4885184555196462,num,repayment,Percentage of undergraduate federal student loan borrowers in delinquency after 2 years
BBRR2_FED_UG_FBR,4761,1118,0.8098316040142881,0.19016839598571184,num,repayment,Percentage of undergraduate federal student loan borrowers in forbearance after 2 years
BBRR2_FED_UG_DFR,4051,1828,0.6890627657764926,0.3109372342235074,num,repayment,Percentage of undergraduate federal student loan borrowers in deferment after 2 years
BBRR2_FED_UG_NOPROG,4739,1140,0.8060894709984692,0.19391052900153088,num,repayment,Percentage of undergraduate federal student loan borrowers not making progress after 2 years
BBRR2_FED_UG_MAKEPROG,4726,1153,0.8038782105800306,0.19612178941996936,num,repayment,Percentage of undergraduate federal student loan borrowers making progress after 2 years
BBRR2_FED_UG_PAIDINFULL,3029,2850,0.5152236774961728,0.4847763225038272,num,repayment,Percentage of undergraduate federal student loan borrowers paid in full after 2 years
BBRR2_FED_UG_DISCHARGE,1635,4244,0.27810852185745877,0.7218914781425413,num,repayment,Percentage of undergraduate federal student loan borrowers with all loans discharged after 2 years
BBRR2_FED_UGCOMP_N,4709,1170,0.8009865623405341,0.19901343765946589,integer,repayment,Undergraduate completer undergraduate federal student loan borrower-based 2-year borrower count
BBRR2_FED_UGCOMP_DFLT,1538,4341,0.2616091171968022,0.7383908828031979,num,repayment,Percentage of undergraduate completer undergraduate federal student loan borrowers in default after 2 years
BBRR2_FED_UGCOMP_DLNQ,1555,4324,0.2645007654362987,0.7354992345637014,num,repayment,Percentage of undergraduate completer undergraduate federal student loan borrowers in delinquency after 2 years
BBRR2_FED_UGCOMP_FBR,3596,2283,0.6116686511311448,0.3883313488688552,num,repayment,Percentage of undergraduate completer undergraduate federal student loan borrowers in forbearance after 2 years
BBRR2_FED_UGCOMP_DFR,2897,2982,0.49277087940125874,0.5072291205987413,num,repayment,Percentage of undergraduate completer undergraduate federal student loan borrowers in deferment after 2 years
BBRR2_FED_UGCOMP_NOPROG,3757,2122,0.6390542609287294,0.36094573907127064,num,repayment,Percentage of undergraduate completer undergraduate federal student loan borrowers not making progress after 2 years
BBRR2_FED_UGCOMP_MAKEPROG,3273,2606,0.556727334580711,0.443272665419289,num,repayment,Percentage of undergraduate completer undergraduate federal student loan borrowers making progress after 2 years
BBRR2_FED_UGCOMP_PAIDINFULL,2025,3854,0.34444633441061406,0.655553665589386,num,repayment,Percentage of undergraduate completer undergraduate federal student loan borrowers paid in full after 2 years
BBRR2_FED_UGCOMP_DISCHARGE,243,5636,0.04133356012927369,0.9586664398707264,num,repayment,Percentage of undergraduate completer undergraduate federal student loan borrowers with all loans discharged after 2 years
BBRR2_FED_UGNOCOMP_N,3509,2370,0.5968702160231332,0.4031297839768668,integer,repayment,Undergraduate non-completer undergraduate federal student loan borrower-based 2-year borrower count
BBRR2_FED_UGNOCOMP_DFLT,2379,3500,0.4046606565742473,0.5953393434257527,num,repayment,Percentage of undergraduate non-completer undergraduate federal student loan borrowers in default after 2 years
BBRR2_FED_UGNOCOMP_DLNQ,1564,4315,0.2660316380336792,0.7339683619663208,num,repayment,Percentage of undergraduate non-completer undergraduate federal student loan borrowers in delinquency after 2 years
BBRR2_FED_UGNOCOMP_FBR,2865,3014,0.4873277768327947,0.5126722231672053,num,repayment,Percentage of undergraduate non-completer undergraduate federal student loan borrowers in forbearance after 2 years
BBRR2_FED_UGNOCOMP_DFR,2636,3243,0.448375574077224,0.5516244259227759,num,repayment,Percentage of undergraduate non-completer undergraduate federal student loan borrowers in deferment after 2 years
BBRR2_FED_UGNOCOMP_NOPROG,2893,2986,0.49209049158020074,0.5079095084197993,num,repayment,Percentage of undergraduate non-completer undergraduate federal student loan borrowers not making progress after 2 years
BBRR2_FED_UGNOCOMP_MAKEPROG,2326,3553,0.3956455179452288,0.6043544820547713,num,repayment,Percentage of undergraduate non-completer undergraduate federal student loan borrowers making progress after 2 years
BBRR2_FED_UGNOCOMP_PAIDINFULL,1573,4306,0.2675625106310597,0.7324374893689403,num,repayment,Percentage of undergraduate non-completer undergraduate federal student loan borrowers paid in full after 2 years
BBRR2_FED_UGNOCOMP_DISCHARGE,614,5265,0.10443953053240349,0.8955604694675965,num,repayment,Percentage of undergraduate non-completer undergraduate federal student loan borrowers with all loans discharged after 2 years
BBRR2_FED_UGUNK_N,3359,2520,0.5713556727334581,0.42864432726654195,integer,repayment,Undergraduate unknown completion status undergraduate federal student loan borrower-based 2-year borrower count
BBRR2_FED_UGUNK_DFLT,1005,4874,0.17094744004082327,0.8290525599591767,num,repayment,Percentage of undergraduate unknown completion status undergraduate federal student loan borrowers in default after 2 years
BBRR2_FED_UGUNK_DLNQ,572,5307,0.09729545841129444,0.9027045415887056,num,repayment,Percentage of undergraduate unknown completion status undergraduate federal student loan borrowers in delinquency after 2 years
BBRR2_FED_UGUNK_FBR,2372,3507,0.4034699778873958,0.5965300221126042,num,repayment,Percentage of undergraduate unknown completion status undergraduate federal student loan borrowers in forbearance after 2 years
BBRR2_FED_UGUNK_DFR,2107,3772,0.3583942847423031,0.6416057152576969,num,repayment,Percentage of undergraduate unknown completion status undergraduate federal student loan borrowers in deferment after 2 years
BBRR2_FED_UGUNK_NOPROG,2730,3149,0.46436468787208707,0.5356353121279129,num,repayment,Percentage of undergraduate unknown completion status undergraduate federal student loan borrowers not making progress after 2 years
BBRR2_FED_UGUNK_MAKEPROG,2015,3864,0.342745364857969,0.657254635142031,num,repayment,Percentage of undergraduate unknown completion status undergraduate federal student loan borrowers making progress after 2 years
BBRR2_FED_UGUNK_PAIDINFULL,1039,4840,0.1767307365198163,0.8232692634801837,num,repayment,Percentage of undergraduate unknown completion status undergraduate federal student loan borrowers paid in full after 2 years
BBRR2_FED_UGUNK_DISCHARGE,166,5713,0.02823609457390712,0.9717639054260928,num,repayment,Percentage of undergraduate unknown completion status undergraduate federal student loan borrowers with all loans discharged after 2 years
BBRR2_FED_GR_N,1603,4276,0.27266541928899474,0.7273345807110053,integer,repayment,Graduate federal student loan borrower-based 2-year borrower count
BBRR2_FED_GR_DFLT,500,5379,0.08504847763225039,0.9149515223677496,num,repayment,Percentage of graduate federal student loan borrowers in default after 2 years
BBRR2_FED_GR_DLNQ,683,5196,0.11617622044565402,0.883823779554346,num,repayment,Percentage of graduate federal student loan borrowers in delinquency after 2 years
BBRR2_FED_GR_FBR,1369,4510,0.2328627317571015,0.7671372682428984,num,repayment,Percentage of graduate federal student loan borrowers in forbearance after 2 years
BBRR2_FED_GR_DFR,1171,4708,0.1991835346147304,0.8008164653852696,num,repayment,Percentage of graduate federal student loan borrowers in deferment after 2 years
BBRR2_FED_GR_NOPROG,1519,4360,0.25837727504677666,0.7416227249532233,num,repayment,Percentage of graduate federal student loan borrowers not making progress after 2 years
BBRR2_FED_GR_MAKEPROG,1382,4497,0.2350739921755401,0.76492600782446,num,repayment,Percentage of graduate federal student loan borrowers making progress after 2 years
BBRR2_FED_GR_PAIDINFULL,1164,4715,0.19799285592787888,0.8020071440721211,num,repayment,Percentage of graduate federal student loan borrowers paid in full after 2 years
BBRR2_FED_GR_DISCHARGE,317,5562,0.05392073481884674,0.9460792651811532,num,repayment,Percentage of graduate federal student loan borrowers with all loans discharged after 2 years
BBRR2_FED_GRCOMP_N,1093,4786,0.18591597210409933,0.8140840278959006,integer,repayment,Graduate completer graduate federal student loan borrower-based 2-year borrower count
BBRR2_FED_GRCOMP_DFLT,88,5791,0.01496853206327606,0.985031467936724,num,repayment,Percentage of graduate completer graduate federal student loan borrowers in default after 2 years
BBRR2_FED_GRCOMP_DLNQ,114,5765,0.01939105290015308,0.9806089470998468,num,repayment,Percentage of graduate completer graduate federal student loan borrowers in delinquency after 2 years
BBRR2_FED_GRCOMP_FBR,455,5424,0.07739411464534784,0.9226058853546522,num,repayment,Percentage of graduate completer graduate federal student loan borrowers in forbearance after 2 years
BBRR2_FED_GRCOMP_DFR,210,5669,0.03572036060554516,0.9642796393944548,num,repayment,Percentage of graduate completer graduate federal student loan borrowers in deferment after 2 years
BBRR2_FED_GRCOMP_NOPROG,744,5135,0.12655213471678856,0.8734478652832114,num,repayment,Percentage of graduate completer graduate federal student loan borrowers not making progress after 2 years
BBRR2_FED_GRCOMP_MAKEPROG,177,5702,0.03010716108181663,0.9698928389181832,num,repayment,Percentage of graduate completer graduate federal student loan borrowers making progress after 2 years
BBRR2_FED_GRCOMP_PAIDINFULL,200,5679,0.03401939105290015,0.9659806089470998,num,repayment,Percentage of graduate completer graduate federal student loan borrowers paid in full after 2 years
BBRR2_FED_GRCOMP_DISCHARGE,60,5819,0.01020581731587004,0.98979418268413,num,repayment,Percentage of graduate completer graduate federal student loan borrowers with all loans discharged after 2 years
BBRR2_FED_GRNOCOMP_N,1093,4786,0.18591597210409933,0.8140840278959006,integer,repayment,Graduate non-completer graduate federal student loan borrower-based 2-year borrower count
BBRR2_FED_GRNOCOMP_DFLT,147,5732,0.02500425242388161,0.9749957475761184,num,repayment,Percentage of graduate non-completer graduate federal student loan borrowers in default after 2 years
BBRR2_FED_GRNOCOMP_DLNQ,91,5788,0.01547882292906957,0.9845211770709305,num,repayment,Percentage of graduate non-completer graduate federal student loan borrowers in delinquency after 2 years
BBRR2_FED_GRNOCOMP_FBR,454,5425,0.07722401769008334,0.9227759823099166,num,repayment,Percentage of graduate non-completer graduate federal student loan borrowers in forbearance after 2 years
BBRR2_FED_GRNOCOMP_DFR,210,5669,0.03572036060554516,0.9642796393944548,num,repayment,Percentage of graduate non-completer graduate federal student loan borrowers in deferment after 2 years
BBRR2_FED_GRNOCOMP_NOPROG,744,5135,0.12655213471678856,0.8734478652832114,num,repayment,Percentage of graduate non-completer graduate federal student loan borrowers not making progress after 2 years
BBRR2_FED_GRNOCOMP_MAKEPROG,177,5702,0.03010716108181663,0.9698928389181832,num,repayment,Percentage of graduate non-completer graduate federal student loan borrowers making progress after 2 years
BBRR2_FED_GRNOCOMP_PAIDINFULL,200,5679,0.03401939105290015,0.9659806089470998,num,repayment,Percentage of graduate non-completer graduate federal student loan borrowers paid in full after 2 years
BBRR2_FED_GRNOCOMP_DISCHARGE,60,5819,0.01020581731587004,0.98979418268413,num,repayment,Percentage of graduate non-completer graduate federal student loan borrowers with all loans discharged after 2 years
BBRR2_PP_UG_N,3525,2354,0.5995917673073652,0.4004082326926348,integer,repayment,Undergraduate student Parent PLUS Loan borrower-based 2-year borrower count
BBRR2_PP_UG_DFLT,1614,4265,0.27453648579690426,0.7254635142030957,num,repayment,Percentage of undergraduate student Parent PLUS Loan borrowers in default after 2 years
BBRR2_PP_UG_DLNQ,942,4937,0.16023133185915972,0.8397686681408403,num,repayment,Percentage of undergraduate student Parent PLUS Loan borrowers in delinquency after 2 years
BBRR2_PP_UG_FBR,2231,3648,0.3794863071951012,0.6205136928048988,num,repayment,Percentage of undergraduate student Parent PLUS Loan borrowers in forbearance after 2 years
BBRR2_PP_UG_DFR,1712,4167,0.29120598741282533,0.7087940125871747,num,repayment,Percentage of undergraduate student Parent PLUS Loan borrowers in deferment after 2 years
BBRR2_PP_UG_NOPROG,2313,3566,0.3934342575267903,0.6065657424732097,num,repayment,Percentage of undergraduate student Parent PLUS Loan borrowers not making progress after 2 years
BBRR2_PP_UG_MAKEPROG,2673,3206,0.4546691614220105,0.5453308385779895,num,repayment,Percentage of undergraduate student Parent PLUS Loan borrowers making progress after 2 years
BBRR2_PP_UG_PAIDINFULL,1994,3885,0.3391733287974145,0.6608266712025854,num,repayment,Percentage of undergraduate student Parent PLUS Loan borrowers paid in full after 2 years
BBRR2_PP_UG_DISCHARGE,735,5144,0.12502126211940806,0.8749787378805919,num,repayment,Percentage of undergraduate student Parent PLUS Loan borrowers with all loans discharged after 2 years
BBRR2_PP_UGCOMP_N,2407,3472,0.40942337132165335,0.5905766286783467,integer,repayment,Undergraduate completer undergraduate student Parent PLUS Loan borrower-based 2-year borrower count
BBRR2_PP_UGCOMP_DFLT,650,5229,0.11056302092192548,0.8894369790780745,num,repayment,Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers in default after 2 years
BBRR2_PP_UGCOMP_DLNQ,310,5569,0.05273005613199524,0.9472699438680048,num,repayment,Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers in delinquency after 2 years
BBRR2_PP_UGCOMP_FBR,1085,4794,0.18455519646198332,0.8154448035380166,num,repayment,Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers in forbearance after 2 years
BBRR2_PP_UGCOMP_DFR,586,5293,0.09967681578499744,0.9003231842150026,num,repayment,Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers in deferment after 2 years
BBRR2_PP_UGCOMP_NOPROG,1416,4463,0.2408572886545331,0.759142711345467,num,repayment,Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers not making progress after 2 years
BBRR2_PP_UGCOMP_MAKEPROG,1441,4438,0.2451097125361456,0.7548902874638544,num,repayment,Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers making progress after 2 years
BBRR2_PP_UGCOMP_PAIDINFULL,1119,4760,0.19033849294097635,0.8096615070590236,num,repayment,Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers paid in full after 2 years
BBRR2_PP_UGCOMP_DISCHARGE,229,5650,0.03895220275557067,0.9610477972444292,num,repayment,Percentage of undergraduate completer undergraduate student Parent PLUS Loan borrowers with all loans discharged after 2 years
BBRR2_PP_UGNOCOMP_N,1829,4050,0.3111073311787719,0.6888926688212281,integer,repayment,Undergraduate non-completer undergraduate student Parent PLUS Loan borrower-based 2-year borrower count
BBRR2_PP_UGNOCOMP_DFLT,396,5483,0.0673583942847423,0.9326416057152576,num,repayment,Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers in default after 2 years
BBRR2_PP_UGNOCOMP_DLNQ,117,5762,0.01990134376594659,0.9800986562340536,num,repayment,Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers in delinquency after 2 years
BBRR2_PP_UGNOCOMP_FBR,686,5193,0.11668651131144751,0.8833134886885525,num,repayment,Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers in forbearance after 2 years
BBRR2_PP_UGNOCOMP_DFR,737,5142,0.12536145602993706,0.8746385439700629,num,repayment,Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers in deferment after 2 years
BBRR2_PP_UGNOCOMP_NOPROG,868,5011,0.14764415716958668,0.8523558428304133,num,repayment,Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers not making progress after 2 years
